;club;marketValueUnformatted;age;data_date;player_id;Name;normalized MV;Div from normal distr;performer
1415;Red Bull Salzburg;1500000;22;2020-07-22;307924;Mergim Berisha;4.871331887089022;-31.437177142004458;Under
1416;Red Bull Salzburg;2500000;22;2020-10-12;307924;Mergim Berisha;8.118886478481704;-28.189622550611773;Under
1417;Red Bull Salzburg;10000000;22;2020-12-21;307924;Mergim Berisha;32.475545913926815;-3.832963115166663;Under
1418;Red Bull Salzburg;10000000;23;2021-06-02;307924;Mergim Berisha;32.475545913926815;-24.180570777378037;Under
1419;Fenerbahce;10000000;23;2021-10-12;307924;Mergim Berisha;32.475545913926815;-24.180570777378037;Under
1420;Fenerbahce;9000000;23;2022-01-04;307924;Mergim Berisha;29.22799132253413;-27.428125368770722;Under
1421;Fenerbahce;7500000;23;2022-03-31;307924;Mergim Berisha;24.35665943544511;-32.29945725585974;Under
1422;Fenerbahce;6000000;24;2022-06-01;307924;Mergim Berisha;19.48532754835609;-62.578398496966024;Under
1423;FC Augsburg;4500000;24;2022-09-21;307924;Mergim Berisha;14.613995661267065;-67.44973038405504;Under
1424;FC Augsburg;6000000;24;2022-11-09;307924;Mergim Berisha;19.48532754835609;-62.578398496966024;Under
1425;FC Augsburg;12000000;24;2023-03-29;307924;Mergim Berisha;38.97065509671218;-43.093070948609935;Under
1426;BSC Young Boys;50000;17;2012-01-28;147043;Michael Frey;0.34003658793686203;-0.9446792141763249;Under
1427;BSC Young Boys;100000;17;2012-05-30;147043;Michael Frey;0.6800731758737241;-0.604642626239463;Under
1428;BSC Young Boys;150000;18;2012-08-10;147043;Michael Frey;1.020109763810586;-1.8886995815493393;Under
1429;BSC Young Boys;500000;18;2013-01-05;147043;Michael Frey;3.40036587936862;0.4915565340086947;Under
1430;BSC Young Boys;600000;18;2013-06-17;147043;Michael Frey;4.080439055242344;1.1716297098824189;Under
1431;BSC Young Boys;1000000;19;2013-11-26;147043;Michael Frey;6.80073175873724;0.6872378026810404;Under
1432;BSC Young Boys;1500000;19;2014-02-14;147043;Michael Frey;10.20109763810586;4.087603682049661;Under
1433;BSC Young Boys;2250000;19;2014-07-16;147043;Michael Frey;15.30164645715879;9.188152501102591;Under
1434;LOSC Lille;3000000;20;2014-11-20;147043;Michael Frey;20.40219527621172;8.475235431935678;Under
1435;LOSC Lille;3000000;20;2015-01-14;147043;Michael Frey;20.40219527621172;8.475235431935678;Under
1436;LOSC Lille;2500000;20;2015-06-06;147043;Michael Frey;17.0018293968431;5.074869552567057;Under
1437;BSC Young Boys;2500000;21;2016-07-16;147043;Michael Frey;17.0018293968431;-4.5972910594498195;Under
1438;BSC Young Boys;2500000;22;2016-12-20;147043;Michael Frey;17.0018293968431;-19.30667963225038;Under
1439;BSC Young Boys;2000000;22;2017-04-14;147043;Michael Frey;13.60146351747448;-22.707045511619;Under
1440;FC Zürich;2000000;22;2017-07-12;147043;Michael Frey;13.60146351747448;-22.707045511619;Under
1441;FC Zürich;2000000;23;2018-01-08;147043;Michael Frey;13.60146351747448;-43.054653173830374;Under
1442;FC Zürich;2000000;23;2018-04-24;147043;Michael Frey;13.60146351747448;-43.054653173830374;Under
1443;FC Zürich;2500000;23;2018-07-12;147043;Michael Frey;17.0018293968431;-39.65428729446175;Under
1444;Fenerbahce;2500000;24;2019-01-04;147043;Michael Frey;17.0018293968431;-65.061896648479;Under
1445;Fenerbahce;1500000;24;2019-06-04;147043;Michael Frey;10.20109763810586;-71.86262840721625;Under
1446;1.FC Nuremberg;1500000;25;2019-12-13;147043;Michael Frey;10.20109763810586;-100.13603647652396;Under
1447;1.FC Nuremberg;1200000;25;2020-04-08;147043;Michael Frey;8.160878110484688;-102.17625600414513;Under
1448;Fenerbahce;1400000;26;2020-08-04;147043;Michael Frey;9.521024462232136;-128.18666975727788;Under
1449;Waasland-Beveren;1400000;26;2020-10-16;147043;Michael Frey;9.521024462232136;-128.18666975727788;Under
1450;Waasland-Beveren;2200000;26;2021-06-07;147043;Michael Frey;14.961609869221927;-122.74608435028809;Under
1451;Royal Antwerp FC;4000000;27;2021-10-06;147043;Michael Frey;27.20292703494896;-132.33382756759238;Under
1452;Royal Antwerp FC;4500000;27;2022-01-06;147043;Michael Frey;30.60329291431758;-128.93346168822376;Under
1453;Royal Antwerp FC;5000000;27;2022-04-12;147043;Michael Frey;34.0036587936862;-125.53309580885515;Under
1454;Royal Antwerp FC;4500000;28;2022-11-04;147043;Michael Frey;30.60329291431758;-140.96196174609278;Under
1455;FC Schalke 04;3000000;28;2023-03-29;147043;Michael Frey;20.40219527621172;-151.16305938419865;Under
1456;SV Kapfenberg II;50000;16;2010-04-25;120205;Michael Gregoritsch;0.4159560750384759;-0.1107458609907061;Under
1457;SV Kapfenberg II;100000;16;2010-06-22;120205;Michael Gregoritsch;0.8319121500769519;0.3052102140477698;Under
1458;SV Kapfenberg;200000;16;2010-12-28;120205;Michael Gregoritsch;1.6638243001539037;1.1371223641247217;Under
1459;SV Kapfenberg;250000;16;2011-04-07;120205;Michael Gregoritsch;2.07978037519238;1.5530784391631978;Under
1460;SV Kapfenberg;350000;17;2011-09-21;120205;Michael Gregoritsch;2.9116925252693315;1.6269767231561445;Under
1461;SV Kapfenberg;350000;17;2011-12-30;120205;Michael Gregoritsch;2.9116925252693315;1.6269767231561445;Under
1462;SV Kapfenberg;200000;18;2012-05-30;120205;Michael Gregoritsch;1.6638243001539037;-1.2449850452060216;Under
1463;TSG 1899 Hoffenheim;200000;18;2013-01-13;120205;Michael Gregoritsch;1.6638243001539037;-1.2449850452060216;Under
1464;TSG 1899 Hoffenheim;200000;19;2013-06-30;120205;Michael Gregoritsch;1.6638243001539037;-4.449669655902296;Under
1465;FC St. Pauli;450000;19;2014-01-20;120205;Michael Gregoritsch;3.7436046753462833;-2.3698892807099163;Under
1466;TSG 1899 Hoffenheim;450000;20;2014-06-30;120205;Michael Gregoritsch;3.7436046753462833;-8.18335516892976;Under
1467;VfL Bochum;600000;20;2014-10-01;120205;Michael Gregoritsch;4.991472900461711;-6.935486943814332;Under
1468;VfL Bochum;600000;20;2015-01-13;120205;Michael Gregoritsch;4.991472900461711;-6.935486943814332;Under
1469;VfL Bochum;1500000;21;2015-07-01;120205;Michael Gregoritsch;12.478682251154279;-9.12043820513864;Under
1470;Hamburger SV;3000000;21;2015-10-16;120205;Michael Gregoritsch;24.957364502308558;3.3582440460156384;Under
1471;Hamburger SV;3500000;21;2016-02-15;120205;Michael Gregoritsch;29.116925252693317;7.517804796400398;Under
1472;Hamburger SV;3500000;22;2016-07-22;120205;Michael Gregoritsch;29.116925252693317;-7.1915837764001616;Under
1473;Hamburger SV;3500000;22;2017-02-07;120205;Michael Gregoritsch;29.116925252693317;-7.1915837764001616;Under
1474;Hamburger SV;3500000;23;2017-06-19;120205;Michael Gregoritsch;29.116925252693317;-27.539191438611535;Under
1475;FC Augsburg;5000000;23;2017-10-18;120205;Michael Gregoritsch;41.595607503847596;-15.060509187457257;Under
1476;FC Augsburg;9000000;23;2017-12-28;120205;Michael Gregoritsch;74.87209350692567;18.215976815620813;Under
1477;FC Augsburg;13000000;23;2018-04-04;120205;Michael Gregoritsch;108.14857951000374;51.49246281869889;Under
1478;FC Augsburg;14000000;24;2018-06-05;120205;Michael Gregoritsch;116.46770101077327;34.403974965451155;Under
1479;FC Augsburg;18000000;24;2018-10-22;120205;Michael Gregoritsch;149.74418701385133;67.68046096852922;Under
1480;FC Augsburg;20000000;24;2018-12-18;120205;Michael Gregoritsch;166.38243001539038;84.31870397006827;Under
1481;FC Augsburg;16000000;24;2019-03-06;120205;Michael Gregoritsch;133.1059440123123;51.042217966990194;Under
1482;FC Augsburg;12000000;25;2019-06-05;120205;Michael Gregoritsch;99.82945800923423;-10.50767610539559;Under
1483;FC Augsburg;7000000;25;2019-12-17;120205;Michael Gregoritsch;58.233850505386634;-52.103283609243185;Under
1484;FC Schalke 04;5500000;25;2020-04-08;120205;Michael Gregoritsch;45.75516825423235;-64.58196586039747;Under
1485;FC Augsburg;4500000;26;2020-09-16;120205;Michael Gregoritsch;37.43604675346283;-100.27164746604718;Under
1486;FC Augsburg;4000000;26;2021-02-10;120205;Michael Gregoritsch;33.27648600307808;-104.43120821643194;Under
1487;FC Augsburg;3000000;27;2021-05-27;120205;Michael Gregoritsch;24.957364502308558;-134.57939010023279;Under
1488;FC Augsburg;2000000;27;2021-10-07;120205;Michael Gregoritsch;16.63824300153904;-142.89851160100233;Under
1489;FC Augsburg;2000000;27;2021-12-22;120205;Michael Gregoritsch;16.63824300153904;-142.89851160100233;Under
1490;FC Augsburg;3500000;27;2022-03-24;120205;Michael Gregoritsch;29.116925252693317;-130.41982934984804;Under
1491;FC Augsburg;4500000;28;2022-06-09;120205;Michael Gregoritsch;37.43604675346283;-134.12920790694756;Under
1492;SC Freiburg;6000000;28;2022-09-21;120205;Michael Gregoritsch;49.914729004617115;-121.65052565579326;Under
1493;SC Freiburg;8000000;28;2022-11-09;120205;Michael Gregoritsch;66.55297200615615;-105.01228265425422;Under
1494;FC Energie Cottbus U19;75000;17;2018-02-14;406973;Moritz Broschinski;0.1842874097298838;-1.1004283923833031;Under
1495;FC Energie Cottbus U19;100000;17;2018-07-01;406973;Moritz Broschinski;0.24571654630651174;-1.0389992558066754;Under
1496;FC Energie Cottbus U19;100000;18;2019-01-15;406973;Moritz Broschinski;0.24571654630651174;-2.6630927990534135;Under
1497;FC Energie Cottbus U19;125000;18;2019-03-15;406973;Moritz Broschinski;0.30714568288313965;-2.6016636624767857;Under
1498;FC Energie Cottbus U19;125000;18;2019-06-14;406973;Moritz Broschinski;0.30714568288313965;-2.6016636624767857;Under
1499;FC Energie Cottbus;150000;19;2019-12-02;406973;Moritz Broschinski;0.3685748194597676;-5.744919136596432;Under
1500;FC Energie Cottbus;200000;19;2020-04-06;406973;Moritz Broschinski;0.4914330926130235;-5.622060863443176;Under
1501;Borussia Dortmund II;200000;19;2020-08-31;406973;Moritz Broschinski;0.4914330926130235;-5.622060863443176;Under
1502;Borussia Dortmund II;200000;20;2021-01-05;406973;Moritz Broschinski;0.4914330926130235;-11.43552675166302;Under
1503;Borussia Dortmund II;150000;20;2021-04-05;406973;Moritz Broschinski;0.3685748194597676;-11.558385024816275;Under
1504;Borussia Dortmund II;150000;20;2021-06-26;406973;Moritz Broschinski;0.3685748194597676;-11.558385024816275;Under
1505;Borussia Dortmund II;125000;21;2021-12-30;406973;Moritz Broschinski;0.30714568288313965;-21.29197477340978;Under
1506;Borussia Dortmund II;125000;21;2022-06-01;406973;Moritz Broschinski;0.30714568288313965;-21.29197477340978;Under
1507;Borussia Dortmund II;175000;22;2022-12-08;406973;Moritz Broschinski;0.4300039560363955;-35.878505073057084;Under
1508;VfL Bochum;500000;22;2023-03-29;406973;Moritz Broschinski;1.2285827315325586;-35.07992629756092;Under
1509;FC Crotone;500000;18;2018-02-01;395516;Moussa Diaby;1.2641713609563203;-1.644637984403605;Over
1510;FC Crotone;500000;18;2018-06-07;395516;Moussa Diaby;1.2641713609563203;-1.644637984403605;Over
1511;Paris Saint-Germain;1500000;19;2018-09-06;395516;Moussa Diaby;3.792514082868961;-2.3209798731872384;Over
1512;Paris Saint-Germain;6000000;19;2018-10-24;395516;Moussa Diaby;15.170056331475845;9.056562375419645;Over
1513;Paris Saint-Germain;7000000;19;2018-12-17;395516;Moussa Diaby;17.698399053388485;11.584905097332285;Over
1514;Paris Saint-Germain;12000000;19;2019-03-07;395516;Moussa Diaby;30.34011266295169;24.22661870689549;Over
1515;Paris Saint-Germain;12000000;19;2019-06-03;395516;Moussa Diaby;30.34011266295169;24.22661870689549;Over
1516;Bayer 04 Leverkusen;15000000;20;2019-10-02;395516;Moussa Diaby;37.925140828689614;25.998180984413573;Over
1517;Bayer 04 Leverkusen;20000000;20;2019-12-17;395516;Moussa Diaby;50.56685443825281;38.63989459397677;Over
1518;Bayer 04 Leverkusen;30000000;20;2020-03-11;395516;Moussa Diaby;75.85028165737923;63.923321813103186;Over
1519;Bayer 04 Leverkusen;27000000;20;2020-04-08;395516;Moussa Diaby;68.2652534916413;56.33829364736526;Over
1520;Bayer 04 Leverkusen;32000000;21;2020-07-08;395516;Moussa Diaby;80.9069671012045;59.30784664491158;Over
1521;Bayer 04 Leverkusen;36000000;21;2020-11-26;395516;Moussa Diaby;91.02033798885506;69.42121753256214;Over
1522;Bayer 04 Leverkusen;38000000;21;2021-02-10;395516;Moussa Diaby;96.07702343268035;74.47790297638743;Over
1523;Bayer 04 Leverkusen;38000000;21;2021-06-09;395516;Moussa Diaby;96.07702343268035;74.47790297638743;Over
1524;Bayer 04 Leverkusen;42000000;22;2021-10-07;395516;Moussa Diaby;106.19039432033091;69.88188529123744;Over
1525;Bayer 04 Leverkusen;45000000;22;2021-12-22;395516;Moussa Diaby;113.77542248606883;77.46691345697536;Over
1526;Bayer 04 Leverkusen;55000000;22;2022-03-24;395516;Moussa Diaby;139.05884970519523;102.75034067610176;Over
1527;Bayer 04 Leverkusen;60000000;22;2022-06-09;395516;Moussa Diaby;151.70056331475845;115.39205428566498;Over
1528;Bayer 04 Leverkusen;50000000;23;2022-11-09;395516;Moussa Diaby;126.41713609563203;69.76101940432719;Over
1529;Maccabi Tel Aviv U19;100000;18;2010-10-18;145866;Munas Dabbur;0.6855607201129804;-2.2232486252469448;Under
1530;Maccabi Tel Aviv U19;50000;18;2010-11-28;145866;Munas Dabbur;0.3427803600564902;-2.566028985303435;Under
1531;Maccabi Tel Aviv U19;0;19;2011-05-19;145866;Munas Dabbur;0.0;-6.1134939560562;Under
1532;Maccabi Tel Aviv;250000;19;2011-12-29;145866;Munas Dabbur;1.713901800282451;-4.399592155773749;Under
1533;Maccabi Tel Aviv;350000;20;2012-11-04;145866;Munas Dabbur;2.3994625203954314;-9.527497323880612;Under
1534;Grasshopper Club Zurich;1000000;21;2014-05-08;145866;Munas Dabbur;6.855607201129804;-14.743513255163116;Under
1535;Grasshopper Club Zurich;1750000;22;2014-07-16;145866;Munas Dabbur;11.997312601977157;-24.31119642711632;Under
1536;Grasshopper Club Zurich;2000000;22;2014-09-12;145866;Munas Dabbur;13.711214402259609;-22.59729462683387;Under
1537;Grasshopper Club Zurich;3000000;22;2014-12-15;145866;Munas Dabbur;20.56682160338941;-15.741687425704068;Under
1538;Grasshopper Club Zurich;3500000;22;2015-04-14;145866;Munas Dabbur;23.994625203954314;-12.313883825139165;Under
1539;Grasshopper Club Zurich;3500000;23;2015-06-18;145866;Munas Dabbur;23.994625203954314;-32.66149148735054;Under
1540;Grasshopper Club Zurich;5000000;23;2015-09-29;145866;Munas Dabbur;34.27803600564902;-22.37808068565583;Under
1541;Grasshopper Club Zurich;7000000;23;2015-12-18;145866;Munas Dabbur;47.98925040790863;-8.666866283396224;Under
1542;Red Bull Salzburg;5000000;24;2016-10-06;145866;Munas Dabbur;34.27803600564902;-47.78569003967309;Under
1543;Red Bull Salzburg;5000000;24;2016-12-22;145866;Munas Dabbur;34.27803600564902;-47.78569003967309;Under
1544;Red Bull Salzburg;6000000;25;2018-01-02;145866;Munas Dabbur;41.13364320677882;-69.203490907851;Under
1545;Red Bull Salzburg;10000000;25;2018-03-30;145866;Munas Dabbur;68.55607201129804;-41.78106210333178;Under
1546;Red Bull Salzburg;12500000;26;2018-06-14;145866;Munas Dabbur;85.69509001412256;-52.01260420538746;Under
1547;Red Bull Salzburg;15000000;26;2018-12-19;145866;Munas Dabbur;102.83410801694706;-34.87358620256296;Under
1548;Red Bull Salzburg;15000000;27;2019-06-03;145866;Munas Dabbur;102.83410801694706;-56.702646585594294;Under
1549;Sevilla FC;15000000;27;2019-09-10;145866;Munas Dabbur;102.83410801694706;-56.702646585594294;Under
1550;Sevilla FC;10000000;27;2019-12-20;145866;Munas Dabbur;68.55607201129804;-90.98068259124331;Under
1551;TSG 1899 Hoffenheim;8000000;27;2020-04-08;145866;Munas Dabbur;54.844857609038435;-104.69189699350292;Under
1552;TSG 1899 Hoffenheim;7000000;28;2021-02-10;145866;Munas Dabbur;47.98925040790863;-123.57600425250175;Under
1553;TSG 1899 Hoffenheim;6000000;29;2021-06-09;145866;Munas Dabbur;41.13364320677882;-130.12952149082517;Under
1554;TSG 1899 Hoffenheim;6000000;29;2021-12-22;145866;Munas Dabbur;41.13364320677882;-130.12952149082517;Under
1555;TSG 1899 Hoffenheim;4000000;30;2022-06-09;145866;Munas Dabbur;27.422428804519217;-131.27307780800447;Under
1556;TSG 1899 Hoffenheim;4000000;30;2022-11-09;145866;Munas Dabbur;27.422428804519217;-131.27307780800447;Under
1557;FC Toulouse;300000;19;2019-07-25;629588;Nathan Ngoumou;0.47650209343253047;-5.6369918626236695;Under
1558;FC Toulouse;500000;19;2019-12-19;629588;Nathan Ngoumou;0.7941701557208841;-5.319323800335315;Under
1559;FC Toulouse;450000;20;2020-04-08;629588;Nathan Ngoumou;0.7147531401487958;-11.212206704127247;Under
1560;FC Toulouse;450000;20;2020-11-11;629588;Nathan Ngoumou;0.7147531401487958;-11.212206704127247;Under
1561;FC Toulouse;450000;21;2021-06-25;629588;Nathan Ngoumou;0.7147531401487958;-20.88436731614412;Under
1562;FC Toulouse;800000;21;2021-10-27;629588;Nathan Ngoumou;1.2706722491534146;-20.328448207139505;Under
1563;FC Toulouse;1200000;21;2021-12-27;629588;Nathan Ngoumou;1.9060083737301219;-19.6931120825628;Under
1564;FC Toulouse;1800000;22;2022-03-24;629588;Nathan Ngoumou;2.859012560595183;-33.449496468498296;Under
1565;FC Toulouse;2500000;22;2022-06-02;629588;Nathan Ngoumou;3.9708507786044205;-32.337658250489056;Under
1566;Borussia Mönchengladbach;7000000;22;2022-09-21;629588;Nathan Ngoumou;11.118382180092377;-25.190126849001103;Under
1567;Borussia Mönchengladbach;7000000;22;2022-11-09;629588;Nathan Ngoumou;11.118382180092377;-25.190126849001103;Under
1568;Borussia Mönchengladbach;5000000;23;2023-03-29;629588;Nathan Ngoumou;7.941701557208841;-48.714415134096015;Under
1569;Stade Reims;1000000;17;2019-09-27;557614;Nathanaël Mbuku;1.7933552600903133;0.5086394579771263;Over
1570;Stade Reims;4000000;17;2019-12-19;557614;Nathanaël Mbuku;7.173421040361253;5.8887052382480665;Over
1571;Stade Reims;3600000;18;2020-04-08;557614;Nathanaël Mbuku;6.456078936325128;3.547269590965203;Over
1572;Stade Reims;4000000;18;2020-08-03;557614;Nathanaël Mbuku;7.173421040361253;4.264611695001328;Over
1573;Stade Reims;5000000;18;2020-10-15;557614;Nathanaël Mbuku;8.966776300451567;6.057966955091642;Over
1574;Stade Reims;8000000;18;2021-01-07;557614;Nathanaël Mbuku;14.346842080722507;11.438032735362581;Over
1575;Stade Reims;9000000;19;2021-06-04;557614;Nathanaël Mbuku;16.140197340812822;10.026703384756622;Over
1576;Stade Reims;9000000;19;2021-12-16;557614;Nathanaël Mbuku;16.140197340812822;10.026703384756622;Over
1577;Stade Reims;8000000;20;2022-05-30;557614;Nathanaël Mbuku;14.346842080722507;2.4198822364464636;Over
1578;Stade Reims;7000000;20;2022-09-19;557614;Nathanaël Mbuku;12.553486820632193;0.6265269763561498;Over
1579;Stade Reims;5000000;20;2022-11-02;557614;Nathanaël Mbuku;8.966776300451567;-2.960183543824476;Over
1580;FC Augsburg;4000000;21;2023-03-29;557614;Nathanaël Mbuku;7.173421040361253;-14.425699415931666;Over
1581;1.FSV Mainz 05;400000;17;2022-07-05;796213;Nelson Weiper;0.5023781324846492;-0.7823376696285378;Under
1582;1.FSV Mainz 05;1000000;17;2022-11-09;796213;Nelson Weiper;1.255945331211623;-0.028770470901563927;Under
1583;1.FSV Mainz 05;2500000;18;2023-03-29;796213;Nelson Weiper;3.1398633280290578;0.23105398266913246;Under
1584;SV Werder Bremen II;75000;18;2011-07-02;75489;Niclas Füllkrug;0.9935222350276199;-1.9152871103323053;Under
1585;SV Werder Bremen II;100000;18;2011-08-17;75489;Niclas Füllkrug;1.32469631337016;-1.5841130319897654;Under
1586;SV Werder Bremen II;200000;18;2012-01-10;75489;Niclas Füllkrug;2.64939262674032;-0.25941671861960547;Under
1587;SV Werder Bremen;400000;19;2012-03-05;75489;Niclas Füllkrug;5.29878525348064;-0.8147087025755599;Under
1588;SV Werder Bremen;800000;19;2012-06-29;75489;Niclas Füllkrug;10.59757050696128;4.48407655090508;Under
1589;SV Werder Bremen;1000000;19;2012-08-26;75489;Niclas Füllkrug;13.246963133701598;7.133469177645399;Under
